City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
250,prince george,53.9166,-122.753,6.8277777777777775,46,75,6.91,CA,1712428435
251,ponta delgada,37.7333,-25.6667,16.400000000000002,63,40,18.41,PT,1712428418
252,zheleznogorsk-ilimskiy,56.5768,104.1217,-6.461111111111111,97,87,1.99,RU,1712428519
253,peterhead,57.5058,-1.7981,12.472222222222225,75,0,33.02,GB,1712428717
254,susuman,62.7833,148.1667,-24.222222222222225,100,70,1.41,RU,1712428717
255,diapaga,12.0708,1.7889,33.43888888888889,37,100,11.12,BF,1712428717
256,galveston,29.3669,-94.9669,26.677777777777777,72,0,16.11,US,1712428717
257,cojutepeque,13.7167,-88.9333,31.877777777777776,34,96,1.59,SV,1712428717
258,sheridan,44.8333,-106.9173,2.2111111111111095,90,100,13.8,US,1712428718
259,antsiranana,-12.2787,49.2917,26.427777777777774,83,98,14.14,MG,1712428434
260,fortaleza,-3.7227,-38.5247,30.6,89,40,9.22,BR,1712428492
261,kosh-agach,50.0,88.6667,0.1722222222222235,64,8,3.0,RU,1712428520
262,griffith,41.5284,-87.4237,13.411111111111111,65,0,8.05,US,1712428718
263,lazaro cardenas,17.9583,-102.2,28.87777777777778,40,19,11.63,MX,1712428718
264,markala,13.7021,-6.0659,38.32222222222222,24,99,10.0,ML,1712428718
265,bechar,31.6167,-2.2167,31.17777777777778,8,40,11.5,DZ,1712428718
266,hadibu,12.65,54.0333,27.150000000000002,74,78,6.2,YE,1712428718
267,carnarvon,-24.8667,113.6333,23.327777777777776,68,0,15.5,AU,1712428719
268,ardestan,33.3761,52.3694,23.138888888888893,22,99,7.23,IR,1712428719
269,ambon,-3.6954,128.1814,27.71111111111111,95,100,3.85,ID,1712428719
270,sferracavallo,42.726,12.0956,17.922222222222224,85,10,3.24,IT,1712428719
271,golyshmanovo,56.3979,68.3728,-4.9222222222222225,74,11,12.28,RU,1712428719
272,patterson,37.4716,-121.1297,14.861111111111112,69,3,5.93,US,1712428719
273,yigo village,13.5361,144.8886,26.161111111111115,86,20,13.8,GU,1712428719
274,guiglo,6.5456,-7.4966,28.072222222222223,72,90,3.58,CI,1712428720
275,talcahuano,-36.7167,-73.1167,18.82222222222222,55,75,9.22,CL,1712428449
276,san antonio de pale,-1.4014,5.6325,28.077777777777783,79,100,10.16,GQ,1712428720
277,penzance,50.1186,-5.5371,10.377777777777778,81,44,28.92,GB,1712428720
278,sadovoye,47.7764,44.5089,9.07777777777778,61,6,7.61,RU,1712428720
279,monte santo,-10.4378,-39.3328,31.85,38,28,5.01,BR,1712428720
280,birao,10.2849,22.7882,30.2,40,93,6.91,CF,1712428720
281,kununurra,-15.7667,128.7333,22.988888888888887,73,100,3.44,AU,1712428577
282,guatire,10.4762,-66.5427,35.37777777777778,43,98,6.38,VE,1712428721
283,peniche,39.3558,-9.3811,17.822222222222223,86,100,6.87,PT,1712428721
